areacode,areaid,areaname,level,link,pareaid
320700000000,3207,连云港市,2,,32
320800000000,3208,淮安市,2,,32
320900000000,3209,盐城市,2,,32
321000000000,3210,扬州市,2,,32
321100000000,3211,镇江市,2,,32
321200000000,3212,泰州市,2,,32
321300000000,3213,宿迁市,2,,32
310100000000,3101,市辖区,2,,31
230100000000,2301,哈尔滨市,2,,23
230200000000,2302,齐齐哈尔市,2,,23
230300000000,2303,鸡西市,2,,23
230400000000,2304,鹤岗市,2,,23
230500000000,2305,双鸭山市,2,,23
230600000000,2306,大庆市,2,,23
230700000000,2307,伊春市,2,,23
230800000000,2308,佳木斯市,2,,23
230900000000,2309,七台河市,2,,23
231000000000,2310,牡丹江市,2,,23
231100000000,2311,黑河市,2,,23
231200000000,2312,绥化市,2,,23
232700000000,2327,大兴安岭地区,2,,23
220100000000,2201,长春市,2,,22
220200000000,2202,吉林市,2,,22
220300000000,2203,四平市,2,,22
220400000000,2204,辽源市,2,,22
220500000000,2205,通化市,2,,22
220600000000,2206,白山市,2,,22
220700000000,2207,松原市,2,,22
220800000000,2208,白城市,2,,22
222400000000,2224,延边朝鲜族自治州,2,,22
210100000000,2101,沈阳市,2,,21
210200000000,2102,大连市,2,,21
210300000000,2103,鞍山市,2,,21
210400000000,2104,抚顺市,2,,21
210500000000,2105,本溪市,2,,21
210600000000,2106,丹东市,2,,21
210700000000,2107,锦州市,2,,21
210800000000,2108,营口市,2,,21
210900000000,2109,阜新市,2,,21
211000000000,2110,辽阳市,2,,21
211100000000,2111,盘锦市,2,,21
211200000000,2112,铁岭市,2,,21
211300000000,2113,朝阳市,2,,21
211400000000,2114,葫芦岛市,2,,21
150100000000,1501,呼和浩特市,2,,15
150200000000,1502,包头市,2,,15
150300000000,1503,乌海市,2,,15
150400000000,1504,赤峰市,2,,15
150500000000,1505,通辽市,2,,15
150600000000,1506,鄂尔多斯市,2,,15
150700000000,1507,呼伦贝尔市,2,,15
150800000000,1508,巴彦淖尔市,2,,15
150900000000,1509,乌兰察布市,2,,15
152200000000,1522,兴安盟,2,,15
152500000000,1525,锡林郭勒盟,2,,15
152900000000,1529,阿拉善盟,2,,15
140100000000,1401,太原市,2,,14
140200000000,1402,大同市,2,,14
140300000000,1403,阳泉市,2,,14
140400000000,1404,长治市,2,,14
140500000000,1405,晋城市,2,,14
140600000000,1406,朔州市,2,,14
140700000000,1407,晋中市,2,,14
140800000000,1408,运城市,2,,14
140900000000,1409,忻州市,2,,14
141000000000,1410,临汾市,2,,14
141100000000,1411,吕梁市,2,,14
130100000000,1301,石家庄市,2,,13
130200000000,1302,唐山市,2,,13
130300000000,1303,秦皇岛市,2,,13
130400000000,1304,邯郸市,2,,13
130500000000,1305,邢台市,2,,13
130600000000,1306,保定市,2,,13
130700000000,1307,张家口市,2,,13
130800000000,1308,承德市,2,,13
130900000000,1309,沧州市,2,,13
131000000000,1310,廊坊市,2,,13
131100000000,1311,衡水市,2,,13
110100000000,1101,市辖区,2,,11
653001000000,653001,阿图什市,3,,6530
653022000000,653022,阿克陶县,3,,6530
653023000000,653023,阿合奇县,3,,6530
653024000000,653024,乌恰县,3,,6530
622901000000,622901,临夏市,3,,6229
622921000000,622921,临夏县,3,,6229
622922000000,622922,康乐县,3,,6229
622923000000,622923,永靖县,3,,6229
622924000000,622924,广河县,3,,6229
622925000000,622925,和政县,3,,6229
622926000000,622926,东乡族自治县,3,,6229
622927000000,622927,积石山保安族东乡族撒拉族自治县,3,,6229
511901000000,511901,市辖区,3,,5119
511902000000,511902,巴州区,3,,5119
511903000000,511903,恩阳区,3,,5119
511921000000,511921,通江县,3,,5119
511922000000,511922,南江县,3,,5119
511923000000,511923,平昌县,3,,5119
511971000000,511971,巴中经济开发区,3,,5119
361101000000,361101,市辖区,3,,3611
361102000000,361102,信州区,3,,3611
361103000000,361103,广丰区,3,,3611
361104000000,361104,广信区,3,,3611
361123000000,361123,玉山县,3,,3611
361124000000,361124,铅山县,3,,3611
361125000000,361125,横峰县,3,,3611
361126000000,361126,弋阳县,3,,3611
361127000000,361127,余干县,3,,3611
361128000000,361128,鄱阳县,3,,3611
361129000000,361129,万年县,3,,3611
361130000000,361130,婺源县,3,,3611
361181000000,361181,德兴市,3,,3611
350901000000,350901,市辖区,3,,3509
350902000000,350902,蕉城区,3,,3509
350921000000,350921,霞浦县,3,,3509
350922000000,350922,古田县,3,,3509
350923000000,350923,屏南县,3,,3509
350924000000,350924,寿宁县,3,,3509
350925000000,350925,周宁县,3,,3509
350926000000,350926,柘荣县,3,,3509
350981000000,350981,福安市,3,,3509
350982000000,350982,福鼎市,3,,3509
341801000000,341801,市辖区,3,,3418
341802000000,341802,宣州区,3,,3418
341821000000,341821,郎溪县,3,,3418
341823000000,341823,泾县,3,,3418
341824000000,341824,绩溪县,3,,3418
341825000000,341825,旌德县,3,,3418
341871000000,341871,宣城市经济开发区,3,,3418
341881000000,341881,宁国市,3,,3418
341882000000,341882,广德市,3,,3418
331101000000,331101,市辖区,3,,3311
331102000000,331102,莲都区,3,,3311
331121000000,331121,青田县,3,,3311
331122000000,331122,缙云县,3,,3311
331123000000,331123,遂昌县,3,,3311
331124000000,331124,松阳县,3,,3311
331125000000,331125,云和县,3,,3311
331126000000,331126,庆元县,3,,3311
331127000000,331127,景宁畲族自治县,3,,3311
331181000000,331181,龙泉市,3,,3311
321301000000,321301,市辖区,3,,3213
321302000000,321302,宿城区,3,,3213
321311000000,321311,宿豫区,3,,3213
321322000000,321322,沭阳县,3,,3213
321323000000,321323,泗阳县,3,,3213
321324000000,321324,泗洪县,3,,3213
321371000000,321371,宿迁经济技术开发区,3,,3213
310101000000,310101,黄浦区,3,,3101
310104000000,310104,徐汇区,3,,3101
310105000000,310105,长宁区,3,,3101
310106000000,310106,静安区,3,,3101
310107000000,310107,普陀区,3,,3101
310109000000,310109,虹口区,3,,3101
310110000000,310110,杨浦区,3,,3101
310112000000,310112,闵行区,3,,3101
310113000000,310113,宝山区,3,,3101
310114000000,310114,嘉定区,3,,3101
310115000000,310115,浦东新区,3,,3101
310116000000,310116,金山区,3,,3101
310117000000,310117,松江区,3,,3101
310118000000,310118,青浦区,3,,3101
310120000000,310120,奉贤区,3,,3101
310151000000,310151,崇明区,3,,3101
232701000000,232701,漠河市,3,,2327
232721000000,232721,呼玛县,3,,2327
232722000000,232722,塔河县,3,,2327
232761000000,232761,加格达奇区,3,,2327
232762000000,232762,松岭区,3,,2327
232763000000,232763,新林区,3,,2327
232764000000,232764,呼中区,3,,2327
222401000000,222401,延吉市,3,,2224
222402000000,222402,图们市,3,,2224
222403000000,222403,敦化市,3,,2224
222404000000,222404,珲春市,3,,2224
222405000000,222405,龙井市,3,,2224
222406000000,222406,和龙市,3,,2224
222424000000,222424,汪清县,3,,2224
222426000000,222426,安图县,3,,2224
211401000000,211401,市辖区,3,,2114
211402000000,211402,连山区,3,,2114
211403000000,211403,龙港区,3,,2114
211404000000,211404,南票区,3,,2114
211421000000,211421,绥中县,3,,2114
211422000000,211422,建昌县,3,,2114
211481000000,211481,兴城市,3,,2114
141101000000,141101,市辖区,3,,1411
141102000000,141102,离石区,3,,1411
141121000000,141121,文水县,3,,1411
141122000000,141122,交城县,3,,1411
141123000000,141123,兴县,3,,1411
141124000000,141124,临县,3,,1411
141125000000,141125,柳林县,3,,1411
141126000000,141126,石楼县,3,,1411
141127000000,141127,岚县,3,,1411
141128000000,141128,方山县,3,,1411
141129000000,141129,中阳县,3,,1411
141130000000,141130,交口县,3,,1411
141181000000,141181,孝义市,3,,1411
141182000000,141182,汾阳市,3,,1411
131101000000,131101,市辖区,3,,1311
131102000000,131102,桃城区,3,,1311
131103000000,131103,冀州区,3,,1311
131121000000,131121,枣强县,3,,1311
131122000000,131122,武邑县,3,,1311
131123000000,131123,武强县,3,,1311
131124000000,131124,饶阳县,3,,1311
131125000000,131125,安平县,3,,1311
131126000000,131126,故城县,3,,1311
131127000000,131127,景县,3,,1311
131128000000,131128,阜城县,3,,1311
131171000000,131171,河北衡水高新技术产业开发区,3,,1311
131172000000,131172,衡水滨湖新区,3,,1311
131182000000,131182,深州市,3,,1311
131001000000,131001,市辖区,3,,1310
131002000000,131002,安次区,3,,1310
131003000000,131003,广阳区,3,,1310
131022000000,131022,固安县,3,,1310
131023000000,131023,永清县,3,,1310
131024000000,131024,香河县,3,,1310
131025000000,131025,大城县,3,,1310
131026000000,131026,文安县,3,,1310
131028000000,131028,大厂回族自治县,3,,1310
131071000000,131071,廊坊经济技术开发区,3,,1310
131081000000,131081,霸州市,3,,1310
131082000000,131082,三河市,3,,1310
110101000000,110101,东城区,3,,1101
110102000000,110102,西城区,3,,1101
110105000000,110105,朝阳区,3,,1101
110106000000,110106,丰台区,3,,1101
110107000000,110107,石景山区,3,,1101
110108000000,110108,海淀区,3,,1101
110109000000,110109,门头沟区,3,,1101
110111000000,110111,房山区,3,,1101
110112000000,110112,通州区,3,,1101
110113000000,110113,顺义区,3,,1101
110114000000,110114,昌平区,3,,1101
110115000000,110115,大兴区,3,,1101
110116000000,110116,怀柔区,3,,1101
110117000000,110117,平谷区,3,,1101
110118000000,110118,密云区,3,,1101
110119000000,110119,延庆区,3,,1101
130901000000,130901,市辖区,3,,1309
130902000000,130902,新华区,3,,1309
130903000000,130903,运河区,3,,1309
130921000000,130921,沧县,3,,1309
130922000000,130922,青县,3,,1309
130923000000,130923,东光县,3,,1309
130924000000,130924,海兴县,3,,1309
130925000000,130925,盐山县,3,,1309
130926000000,130926,肃宁县,3,,1309
130927000000,130927,南皮县,3,,1309
130928000000,130928,吴桥县,3,,1309
130929000000,130929,献县,3,,1309
130930000000,130930,孟村回族自治县,3,,1309
130971000000,130971,河北沧州经济开发区,3,,1309
130972000000,130972,沧州高新技术产业开发区,3,,1309
130973000000,130973,沧州渤海新区,3,,1309
130981000000,130981,泊头市,3,,1309
130982000000,130982,任丘市,3,,1309
130983000000,130983,黄骅市,3,,1309
130984000000,130984,河间市,3,,1309
130801000000,130801,市辖区,3,,1308
130802000000,130802,双桥区,3,,1308
130803000000,130803,双滦区,3,,1308
130804000000,130804,鹰手营子矿区,3,,1308
130821000000,130821,承德县,3,,1308
130822000000,130822,兴隆县,3,,1308
130824000000,130824,滦平县,3,,1308
130825000000,130825,隆化县,3,,1308
130826000000,130826,丰宁满族自治县,3,,1308
130827000000,130827,宽城满族自治县,3,,1308
130828000000,130828,围场满族蒙古族自治县,3,,1308
130871000000,130871,承德高新技术产业开发区,3,,1308
130881000000,130881,平泉市,3,,1308
130701000000,130701,市辖区,3,,1307
130702000000,130702,桥东区,3,,1307
130703000000,130703,桥西区,3,,1307
130705000000,130705,宣化区,3,,1307
130706000000,130706,下花园区,3,,1307
130708000000,130708,万全区,3,,1307
130709000000,130709,崇礼区,3,,1307
130722000000,130722,张北县,3,,1307
130723000000,130723,康保县,3,,1307
130724000000,130724,沽源县,3,,1307
130725000000,130725,尚义县,3,,1307
130726000000,130726,蔚县,3,,1307
130727000000,130727,阳原县,3,,1307
130728000000,130728,怀安县,3,,1307
130730000000,130730,怀来县,3,,1307
130731000000,130731,涿鹿县,3,,1307
130732000000,130732,赤城县,3,,1307
130771000000,130771,张家口经济开发区,3,,1307
130772000000,130772,张家口市察北管理区,3,,1307
130773000000,130773,张家口市塞北管理区,3,,1307
130601000000,130601,市辖区,3,,1306
130602000000,130602,竞秀区,3,,1306
130606000000,130606,莲池区,3,,1306
130607000000,130607,满城区,3,,1306
130608000000,130608,清苑区,3,,1306
130609000000,130609,徐水区,3,,1306
130623000000,130623,涞水县,3,,1306
130624000000,130624,阜平县,3,,1306
130626000000,130626,定兴县,3,,1306
130627000000,130627,唐县,3,,1306
130628000000,130628,高阳县,3,,1306
130629000000,130629,容城县,3,,1306
130630000000,130630,涞源县,3,,1306
130631000000,130631,望都县,3,,1306
130632000000,130632,安新县,3,,1306
130633000000,130633,易县,3,,1306
130634000000,130634,曲阳县,3,,1306
130635000000,130635,蠡县,3,,1306
130636000000,130636,顺平县,3,,1306
130637000000,130637,博野县,3,,1306
130638000000,130638,雄县,3,,1306
130671000000,130671,保定高新技术产业开发区,3,,1306
130672000000,130672,保定白沟新城,3,,1306
130681000000,130681,涿州市,3,,1306
130682000000,130682,定州市,3,,1306
130683000000,130683,安国市,3,,1306
130684000000,130684,高碑店市,3,,1306
130501000000,130501,市辖区,3,,1305
130502000000,130502,桥东区,3,,1305
130503000000,130503,桥西区,3,,1305
130521000000,130521,邢台县,3,,1305
130522000000,130522,临城县,3,,1305
130523000000,130523,内丘县,3,,1305
130524000000,130524,柏乡县,3,,1305
130525000000,130525,隆尧县,3,,1305
130526000000,130526,任县,3,,1305
130527000000,130527,南和县,3,,1305
130528000000,130528,宁晋县,3,,1305
130529000000,130529,巨鹿县,3,,1305
130530000000,130530,新河县,3,,1305
130531000000,130531,广宗县,3,,1305
130532000000,130532,平乡县,3,,1305
130533000000,130533,威县,3,,1305
130534000000,130534,清河县,3,,1305
130535000000,130535,临西县,3,,1305
130571000000,130571,河北邢台经济开发区,3,,1305
130581000000,130581,南宫市,3,,1305
130582000000,130582,沙河市,3,,1305
130401000000,130401,市辖区,3,,1304
130402000000,130402,邯山区,3,,1304
130403000000,130403,丛台区,3,,1304
130404000000,130404,复兴区,3,,1304
130406000000,130406,峰峰矿区,3,,1304
130407000000,130407,肥乡区,3,,1304
130408000000,130408,永年区,3,,1304
130423000000,130423,临漳县,3,,1304
130424000000,130424,成安县,3,,1304
130425000000,130425,大名县,3,,1304
130426000000,130426,涉县,3,,1304
130427000000,130427,磁县,3,,1304
130430000000,130430,邱县,3,,1304
130431000000,130431,鸡泽县,3,,1304
130432000000,130432,广平县,3,,1304
130433000000,130433,馆陶县,3,,1304
130434000000,130434,魏县,3,,1304
130435000000,130435,曲周县,3,,1304
130471000000,130471,邯郸经济技术开发区,3,,1304
130473000000,130473,邯郸冀南新区,3,,1304
130481000000,130481,武安市,3,,1304
130301000000,130301,市辖区,3,,1303
130302000000,130302,海港区,3,,1303
130303000000,130303,山海关区,3,,1303
130304000000,130304,北戴河区,3,,1303
130306000000,130306,抚宁区,3,,1303
130321000000,130321,青龙满族自治县,3,,1303
130322000000,130322,昌黎县,3,,1303
130324000000,130324,卢龙县,3,,1303
130371000000,130371,秦皇岛市经济技术开发区,3,,1303
130372000000,130372,北戴河新区,3,,1303
130201000000,130201,市辖区,3,,1302
130202000000,130202,路南区,3,,1302
130203000000,130203,路北区,3,,1302
130204000000,130204,古冶区,3,,1302
130205000000,130205,开平区,3,,1302
130207000000,130207,丰南区,3,,1302
130208000000,130208,丰润区,3,,1302
130209000000,130209,曹妃甸区,3,,1302
130224000000,130224,滦南县,3,,1302
130225000000,130225,乐亭县,3,,1302
130227000000,130227,迁西县,3,,1302
130229000000,130229,玉田县,3,,1302
130271000000,130271,河北唐山芦台经济开发区,3,,1302
130272000000,130272,唐山市汉沽管理区,3,,1302
130273000000,130273,唐山高新技术产业开发区,3,,1302
130274000000,130274,河北唐山海港经济开发区,3,,1302
130281000000,130281,遵化市,3,,1302
130283000000,130283,迁安市,3,,1302
130284000000,130284,滦州市,3,,1302
130101000000,130101,市辖区,3,,1301
130102000000,130102,长安区,3,,1301
130104000000,130104,桥西区,3,,1301
130105000000,130105,新华区,3,,1301
130107000000,130107,井陉矿区,3,,1301
130108000000,130108,裕华区,3,,1301
130109000000,130109,藁城区,3,,1301
130110000000,130110,鹿泉区,3,,1301
130111000000,130111,栾城区,3,,1301
130121000000,130121,井陉县,3,,1301
130123000000,130123,正定县,3,,1301
130125000000,130125,行唐县,3,,1301
130126000000,130126,灵寿县,3,,1301
130127000000,130127,高邑县,3,,1301
130128000000,130128,深泽县,3,,1301
130129000000,130129,赞皇县,3,,1301
130130000000,130130,无极县,3,,1301
130131000000,130131,平山县,3,,1301
130132000000,130132,元氏县,3,,1301
130133000000,130133,赵县,3,,1301
130171000000,130171,石家庄高新技术产业开发区,3,,1301
130172000000,130172,石家庄循环化工园区,3,,1301
130181000000,130181,辛集市,3,,1301
130183000000,130183,晋州市,3,,1301
130184000000,130184,新乐市,3,,1301
141001000000,141001,市辖区,3,,1410
141002000000,141002,尧都区,3,,1410
141021000000,141021,曲沃县,3,,1410
141022000000,141022,翼城县,3,,1410
141023000000,141023,襄汾县,3,,1410
141024000000,141024,洪洞县,3,,1410
141025000000,141025,古县,3,,1410
141026000000,141026,安泽县,3,,1410
141027000000,141027,浮山县,3,,1410
141028000000,141028,吉县,3,,1410
141029000000,141029,乡宁县,3,,1410
141030000000,141030,大宁县,3,,1410
141031000000,141031,隰县,3,,1410
141032000000,141032,永和县,3,,1410
141033000000,141033,蒲县,3,,1410
141034000000,141034,汾西县,3,,1410
141081000000,141081,侯马市,3,,1410
141082000000,141082,霍州市,3,,1410
140901000000,140901,市辖区,3,,1409
140902000000,140902,忻府区,3,,1409
140921000000,140921,定襄县,3,,1409
140922000000,140922,五台县,3,,1409
140923000000,140923,代县,3,,1409
140924000000,140924,繁峙县,3,,1409
140925000000,140925,宁武县,3,,1409
140926000000,140926,静乐县,3,,1409
140927000000,140927,神池县,3,,1409
140928000000,140928,五寨县,3,,1409
140929000000,140929,岢岚县,3,,1409
140930000000,140930,河曲县,3,,1409
140931000000,140931,保德县,3,,1409
140932000000,140932,偏关县,3,,1409
140971000000,140971,五台山风景名胜区,3,,1409
140981000000,140981,原平市,3,,1409
140801000000,140801,市辖区,3,,1408
140802000000,140802,盐湖区,3,,1408
140821000000,140821,临猗县,3,,1408
140822000000,140822,万荣县,3,,1408
140823000000,140823,闻喜县,3,,1408
140824000000,140824,稷山县,3,,1408
140825000000,140825,新绛县,3,,1408
140826000000,140826,绛县,3,,1408
140827000000,140827,垣曲县,3,,1408
140828000000,140828,夏县,3,,1408
140829000000,140829,平陆县,3,,1408
140830000000,140830,芮城县,3,,1408
140881000000,140881,永济市,3,,1408
140882000000,140882,河津市,3,,1408
140701000000,140701,市辖区,3,,1407
140702000000,140702,榆次区,3,,1407
140721000000,140721,榆社县,3,,1407
140722000000,140722,左权县,3,,1407
140723000000,140723,和顺县,3,,1407
140724000000,140724,昔阳县,3,,1407
140725000000,140725,寿阳县,3,,1407
140726000000,140726,太谷县,3,,1407
140727000000,140727,祁县,3,,1407
140728000000,140728,平遥县,3,,1407
140729000000,140729,灵石县,3,,1407
140781000000,140781,介休市,3,,1407
140601000000,140601,市辖区,3,,1406
140602000000,140602,朔城区,3,,1406
140603000000,140603,平鲁区,3,,1406
140621000000,140621,山阴县,3,,1406
140622000000,140622,应县,3,,1406
140623000000,140623,右玉县,3,,1406
140671000000,140671,山西朔州经济开发区,3,,1406
140681000000,140681,怀仁市,3,,1406
140501000000,140501,市辖区,3,,1405
140502000000,140502,城区,3,,1405
140521000000,140521,沁水县,3,,1405
140522000000,140522,阳城县,3,,1405
140524000000,140524,陵川县,3,,1405
140525000000,140525,泽州县,3,,1405
140581000000,140581,高平市,3,,1405
140401000000,140401,市辖区,3,,1404
140403000000,140403,潞州区,3,,1404
140404000000,140404,上党区,3,,1404
140405000000,140405,屯留区,3,,1404
140406000000,140406,潞城区,3,,1404
140423000000,140423,襄垣县,3,,1404
140425000000,140425,平顺县,3,,1404
140426000000,140426,黎城县,3,,1404
140427000000,140427,壶关县,3,,1404
140428000000,140428,长子县,3,,1404
140429000000,140429,武乡县,3,,1404
140430000000,140430,沁县,3,,1404
140431000000,140431,沁源县,3,,1404
140471000000,140471,山西长治高新技术产业园区,3,,1404
140301000000,140301,市辖区,3,,1403
140302000000,140302,城区,3,,1403
140303000000,140303,矿区,3,,1403
140311000000,140311,郊区,3,,1403
140321000000,140321,平定县,3,,1403
140322000000,140322,盂县,3,,1403
140201000000,140201,市辖区,3,,1402
140212000000,140212,新荣区,3,,1402
140213000000,140213,平城区,3,,1402
140214000000,140214,云冈区,3,,1402
140215000000,140215,云州区,3,,1402
140221000000,140221,阳高县,3,,1402
140222000000,140222,天镇县,3,,1402
140223000000,140223,广灵县,3,,1402
140224000000,140224,灵丘县,3,,1402
140225000000,140225,浑源县,3,,1402
140226000000,140226,左云县,3,,1402
140271000000,140271,山西大同经济开发区,3,,1402
140101000000,140101,市辖区,3,,1401
140105000000,140105,小店区,3,,1401
140106000000,140106,迎泽区,3,,1401
140107000000,140107,杏花岭区,3,,1401
140108000000,140108,尖草坪区,3,,1401
140109000000,140109,万柏林区,3,,1401
140110000000,140110,晋源区,3,,1401
140121000000,140121,清徐县,3,,1401
140122000000,140122,阳曲县,3,,1401
140123000000,140123,娄烦县,3,,1401
140171000000,140171,山西转型综合改革示范区,3,,1401
140181000000,140181,古交市,3,,1401
152501000000,152501,二连浩特市,3,,1525
152502000000,152502,锡林浩特市,3,,1525
152522000000,152522,阿巴嘎旗,3,,1525
152523000000,152523,苏尼特左旗,3,,1525
152524000000,152524,苏尼特右旗,3,,1525
152525000000,152525,东乌珠穆沁旗,3,,1525
152526000000,152526,西乌珠穆沁旗,3,,1525
152527000000,152527,太仆寺旗,3,,1525
152528000000,152528,镶黄旗,3,,1525
152529000000,152529,正镶白旗,3,,1525
152530000000,152530,正蓝旗,3,,1525
152531000000,152531,多伦县,3,,1525
152571000000,152571,乌拉盖管委会,3,,1525
152201000000,152201,乌兰浩特市,3,,1522
152202000000,152202,阿尔山市,3,,1522
152221000000,152221,科尔沁右翼前旗,3,,1522
152222000000,152222,科尔沁右翼中旗,3,,1522
152223000000,152223,扎赉特旗,3,,1522
152224000000,152224,突泉县,3,,1522
150901000000,150901,市辖区,3,,1509
150902000000,150902,集宁区,3,,1509
150921000000,150921,卓资县,3,,1509
150922000000,150922,化德县,3,,1509
150923000000,150923,商都县,3,,1509
150924000000,150924,兴和县,3,,1509
150925000000,150925,凉城县,3,,1509
150926000000,150926,察哈尔右翼前旗,3,,1509
150927000000,150927,察哈尔右翼中旗,3,,1509
150928000000,150928,察哈尔右翼后旗,3,,1509
150929000000,150929,四子王旗,3,,1509
150981000000,150981,丰镇市,3,,1509
150801000000,150801,市辖区,3,,1508
150802000000,150802,临河区,3,,1508
150821000000,150821,五原县,3,,1508
150822000000,150822,磴口县,3,,1508
150823000000,150823,乌拉特前旗,3,,1508
150824000000,150824,乌拉特中旗,3,,1508
150825000000,150825,乌拉特后旗,3,,1508
150826000000,150826,杭锦后旗,3,,1508
150701000000,150701,市辖区,3,,1507
150702000000,150702,海拉尔区,3,,1507
150703000000,150703,扎赉诺尔区,3,,1507
150721000000,150721,阿荣旗,3,,1507
150722000000,150722,莫力达瓦达斡尔族自治旗,3,,1507
150723000000,150723,鄂伦春自治旗,3,,1507
150724000000,150724,鄂温克族自治旗,3,,1507
150725000000,150725,陈巴尔虎旗,3,,1507
150726000000,150726,新巴尔虎左旗,3,,1507
150727000000,150727,新巴尔虎右旗,3,,1507
150781000000,150781,满洲里市,3,,1507
150782000000,150782,牙克石市,3,,1507
150783000000,150783,扎兰屯市,3,,1507
150784000000,150784,额尔古纳市,3,,1507
150785000000,150785,根河市,3,,1507
150601000000,150601,市辖区,3,,1506
150602000000,150602,东胜区,3,,1506
150603000000,150603,康巴什区,3,,1506
150621000000,150621,达拉特旗,3,,1506
150622000000,150622,准格尔旗,3,,1506
150623000000,150623,鄂托克前旗,3,,1506
150624000000,150624,鄂托克旗,3,,1506
150625000000,150625,杭锦旗,3,,1506
150626000000,150626,乌审旗,3,,1506
150627000000,150627,伊金霍洛旗,3,,1506
150501000000,150501,市辖区,3,,1505
150502000000,150502,科尔沁区,3,,1505
150521000000,150521,科尔沁左翼中旗,3,,1505
150522000000,150522,科尔沁左翼后旗,3,,1505
150523000000,150523,开鲁县,3,,1505
150524000000,150524,库伦旗,3,,1505
150525000000,150525,奈曼旗,3,,1505
150526000000,150526,扎鲁特旗,3,,1505
150571000000,150571,通辽经济技术开发区,3,,1505
150581000000,150581,霍林郭勒市,3,,1505
150401000000,150401,市辖区,3,,1504
150402000000,150402,红山区,3,,1504
150403000000,150403,元宝山区,3,,1504
150404000000,150404,松山区,3,,1504
150421000000,150421,阿鲁科尔沁旗,3,,1504
150422000000,150422,巴林左旗,3,,1504
150423000000,150423,巴林右旗,3,,1504
150424000000,150424,林西县,3,,1504
150425000000,150425,克什克腾旗,3,,1504
150426000000,150426,翁牛特旗,3,,1504
150428000000,150428,喀喇沁旗,3,,1504
150429000000,150429,宁城县,3,,1504
150430000000,150430,敖汉旗,3,,1504
150301000000,150301,市辖区,3,,1503
150302000000,150302,海勃湾区,3,,1503
150303000000,150303,海南区,3,,1503
150304000000,150304,乌达区,3,,1503
150201000000,150201,市辖区,3,,1502
150202000000,150202,东河区,3,,1502
150203000000,150203,昆都仑区,3,,1502
150204000000,150204,青山区,3,,1502
150205000000,150205,石拐区,3,,1502
150206000000,150206,白云鄂博矿区,3,,1502
150207000000,150207,九原区,3,,1502
150221000000,150221,土默特右旗,3,,1502
150222000000,150222,固阳县,3,,1502
150223000000,150223,达尔罕茂明安联合旗,3,,1502
150271000000,150271,包头稀土高新技术产业开发区,3,,1502
150101000000,150101,市辖区,3,,1501
150102000000,150102,新城区,3,,1501
150103000000,150103,回民区,3,,1501
150104000000,150104,玉泉区,3,,1501
150105000000,150105,赛罕区,3,,1501
150121000000,150121,土默特左旗,3,,1501
150122000000,150122,托克托县,3,,1501
150123000000,150123,和林格尔县,3,,1501
150124000000,150124,清水河县,3,,1501
150125000000,150125,武川县,3,,1501
150171000000,150171,呼和浩特金海工业园区,3,,1501
150172000000,150172,呼和浩特经济技术开发区,3,,1501
211301000000,211301,市辖区,3,,2113
211302000000,211302,双塔区,3,,2113
211303000000,211303,龙城区,3,,2113
211321000000,211321,朝阳县,3,,2113
211322000000,211322,建平县,3,,2113
211324000000,211324,喀喇沁左翼蒙古族自治县,3,,2113
211381000000,211381,北票市,3,,2113
211382000000,211382,凌源市,3,,2113
211201000000,211201,市辖区,3,,2112
211202000000,211202,银州区,3,,2112
211204000000,211204,清河区,3,,2112
211221000000,211221,铁岭县,3,,2112
211223000000,211223,西丰县,3,,2112
211224000000,211224,昌图县,3,,2112
211281000000,211281,调兵山市,3,,2112
211282000000,211282,开原市,3,,2112
211101000000,211101,市辖区,3,,2111
211102000000,211102,双台子区,3,,2111
211103000000,211103,兴隆台区,3,,2111
211104000000,211104,大洼区,3,,2111
211122000000,211122,盘山县,3,,2111
211001000000,211001,市辖区,3,,2110
211002000000,211002,白塔区,3,,2110
211003000000,211003,文圣区,3,,2110
211004000000,211004,宏伟区,3,,2110
211005000000,211005,弓长岭区,3,,2110
211011000000,211011,太子河区,3,,2110
211021000000,211021,辽阳县,3,,2110
211081000000,211081,灯塔市,3,,2110
210901000000,210901,市辖区,3,,2109
210902000000,210902,海州区,3,,2109
210903000000,210903,新邱区,3,,2109
210904000000,210904,太平区,3,,2109
210905000000,210905,清河门区,3,,2109
210911000000,210911,细河区,3,,2109
210921000000,210921,阜新蒙古族自治县,3,,2109
210922000000,210922,彰武县,3,,2109
210801000000,210801,市辖区,3,,2108
210802000000,210802,站前区,3,,2108
210803000000,210803,西市区,3,,2108
210804000000,210804,鲅鱼圈区,3,,2108
210811000000,210811,老边区,3,,2108
210881000000,210881,盖州市,3,,2108
210882000000,210882,大石桥市,3,,2108
210701000000,210701,市辖区,3,,2107
210702000000,210702,古塔区,3,,2107
210703000000,210703,凌河区,3,,2107
210711000000,210711,太和区,3,,2107
210726000000,210726,黑山县,3,,2107
210727000000,210727,义县,3,,2107
210781000000,210781,凌海市,3,,2107
210782000000,210782,北镇市,3,,2107
210601000000,210601,市辖区,3,,2106
210602000000,210602,元宝区,3,,2106
210603000000,210603,振兴区,3,,2106
210604000000,210604,振安区,3,,2106
210624000000,210624,宽甸满族自治县,3,,2106
210681000000,210681,东港市,3,,2106
210682000000,210682,凤城市,3,,2106
